1.275 	2.15223e-18 	-2.76991e-20 	-0.400271
1.825 	2.15223e-18 	-1.39322e-20 	-0.381895
2.375 	2.15223e-18 	1.38775e-18 	-0.439106
2.925 	2.15223e-18 	2.78958e-18 	-0.237673
3.475 	2.15223e-18 	4.53849e-18 	-0.108292
4.025 	2.15223e-18 	6.28755e-18 	-0.131293
4.575 	2.15223e-18 	6.30203e-18 	-0.156478
5.125 	2.15223e-18 	6.31666e-18 	-0.0987189
5.675 	2.15223e-18 	6.33144e-18 	-0.0683112
6.225 	2.15223e-18 	4.61166e-18 	-0.132714
