1.275 	2.15223e-18 	-2.76991e-20 	-0.350653 	0.00951855 	-3.63993e-22
1.825 	2.15223e-18 	-1.39322e-20 	-0.534113 	-0.00188943 	4.95964e-21
2.375 	2.15223e-18 	1.38775e-18 	-0.268627 	-0.00744724 	-1.69297e-21
2.925 	2.15223e-18 	2.78958e-18 	-0.1348 	-0.0065851 	-5.31655e-23
3.475 	2.15223e-18 	4.53849e-18 	0.111034 	-0.00702065 	1.40257e-22
4.025 	2.15223e-18 	6.28755e-18 	0.28977 	-0.00601228 	1.04896e-22
4.575 	2.15223e-18 	6.30203e-18 	0.46455 	-0.00501806 	-6.00815e-22
5.125 	2.15223e-18 	6.31666e-18 	0.586004 	-0.00370055 	5.6747e-22
5.675 	2.15223e-18 	6.33144e-18 	0.675522 	-0.00281743 	9.65164e-23
6.225 	2.15223e-18 	4.61166e-18 	0.743635 	-0.00227719 	1.97145e-22
