1.275 	2.15223e-18 	-2.76991e-20 	-0.131573 	0.0228055 	-2.54552e-22
1.825 	2.15223e-18 	-1.39322e-20 	-0.266837 	0.0195418 	3.50184e-21
2.375 	2.15223e-18 	1.38775e-18 	-0.286242 	-0.0559289 	-1.57805e-21
2.925 	2.15223e-18 	2.78958e-18 	-0.425151 	-0.150581 	1.43319e-22
3.475 	2.15223e-18 	4.53849e-18 	-0.37502 	-0.124915 	-1.32909e-21
4.025 	2.15223e-18 	6.28755e-18 	-0.277613 	0.0295501 	-1.1065e-22
4.575 	2.15223e-18 	6.30203e-18 	-0.126522 	0.159377 	1.62001e-21
5.125 	2.15223e-18 	6.31666e-18 	-0.115266 	0.206283 	-1.15346e-21
5.675 	2.15223e-18 	6.33144e-18 	0.0107195 	0.161064 	-1.64299e-22
6.225 	2.15223e-18 	4.61166e-18 	0.142541 	0.0389157 	-2.81354e-22
