1.275 	2.15223e-18 	-2.76991e-20 	-0.0642061 	-0.348511 	-4.21543e-22
1.825 	2.15223e-18 	-1.39322e-20 	-0.451585 	-0.470939 	4.77313e-21
2.375 	2.15223e-18 	1.38775e-18 	0.507401 	-0.0335436 	-1.69383e-21
2.925 	2.15223e-18 	2.78958e-18 	0.808874 	0.415986 	2.23025e-22
3.475 	2.15223e-18 	4.53849e-18 	0.745396 	0.635578 	-3.79121e-22
4.025 	2.15223e-18 	6.28755e-18 	0.670378 	0.459717 	9.58931e-23
4.575 	2.15223e-18 	6.30203e-18 	0.909633 	0.0839511 	1.30707e-21
5.125 	2.15223e-18 	6.31666e-18 	1.02346 	-0.320946 	-1.73879e-21
5.675 	2.15223e-18 	6.33144e-18 	0.969685 	-0.562685 	-2.54964e-22
6.225 	2.15223e-18 	4.61166e-18 	0.914911 	-0.45309 	-3.68703e-22
