1.275 	2.15223e-18 	-2.76991e-20 	-0.121418 	0.438327 	-4.09939e-22
1.825 	2.15223e-18 	-1.39322e-20 	0.145089 	0.129 	5.14095e-21
2.375 	2.15223e-18 	1.38775e-18 	0.75868 	-0.350337 	-2.60091e-21
2.925 	2.15223e-18 	2.78958e-18 	0.71704 	-0.602266 	-1.94356e-23
3.475 	2.15223e-18 	4.53849e-18 	0.579876 	-0.566011 	-1.33733e-22
4.025 	2.15223e-18 	6.28755e-18 	0.813567 	-0.10182 	-1.07156e-22
4.575 	2.15223e-18 	6.30203e-18 	1.00358 	0.310356 	1.83502e-21
5.125 	2.15223e-18 	6.31666e-18 	0.922836 	0.614064 	-1.40661e-21
5.675 	2.15223e-18 	6.33144e-18 	0.920263 	0.497939 	-1.15949e-22
6.225 	2.15223e-18 	4.61166e-18 	0.998969 	0.241874 	-5.06528e-22
