1.22 	3.45254e-18 	-6.98323e-18 	0.032636 	-0.409754 	-7.04242e-22
1.66 	3.45254e-18 	-6.96118e-18 	-0.32429 	-0.57187 	-4.34099e-23
2.1 	3.45254e-18 	-6.93894e-18 	0.468259 	-0.0308664 	-1.42515e-21
2.54 	3.45254e-18 	-8.30431e-18 	0.701895 	0.434877 	-4.40329e-23
2.98 	3.45254e-18 	-8.28171e-18 	0.678325 	0.689668 	9.20925e-22
3.42 	3.45254e-18 	-6.87115e-18 	0.591023 	0.622385 	5.39665e-22
3.86 	3.45254e-18 	-6.84819e-18 	0.79708 	0.15045 	1.71347e-22
4.3 	3.45254e-18 	-6.82504e-18 	0.954434 	-0.292109 	1.0885e-21
4.74 	3.45254e-18 	-5.41391e-18 	0.924289 	-0.556425 	-6.14027e-22
5.18 	3.45254e-18 	-2.61482e-18 	0.849608 	-0.630929 	-2.677e-22
5.62 	3.45254e-18 	-1.2033e-18 	0.915983 	-0.427797 	1.37499e-22
6.06 	3.45254e-18 	-1.17937e-18 	0.991084 	-0.0416672 	5.84839e-22
6.5 	3.45254e-18 	-1.15524e-18 	0.997299 	0.23848 	-3.97404e-22
