1.275 	2.15223e-18 	-2.76991e-20 	-0.110161 	-0.461443 	-4.1191e-22
1.825 	2.15223e-18 	-1.39322e-20 	0.0476785 	-0.210827 	4.73269e-21
2.375 	2.15223e-18 	1.38775e-18 	0.728666 	0.300052 	-2.48489e-21
2.925 	2.15223e-18 	2.78958e-18 	0.715122 	0.595101 	3.55519e-23
3.475 	2.15223e-18 	4.53849e-18 	0.573399 	0.594851 	-1.56079e-22
4.025 	2.15223e-18 	6.28755e-18 	0.804698 	0.134657 	-9.28826e-23
4.575 	2.15223e-18 	6.30203e-18 	1.00757 	-0.293848 	1.87067e-21
5.125 	2.15223e-18 	6.31666e-18 	0.932407 	-0.604934 	-1.48708e-21
5.675 	2.15223e-18 	6.33144e-18 	0.919371 	-0.518892 	-1.42958e-22
6.225 	2.15223e-18 	4.61166e-18 	0.994569 	-0.269819 	-5.56521e-22
