1.22 	3.45254e-18 	-6.98323e-18 	-0.518388
1.66 	3.45254e-18 	-6.96118e-18 	-0.516446
2.1 	3.45254e-18 	-6.93894e-18 	-0.340076
2.54 	3.45254e-18 	-8.30431e-18 	-0.158004
2.98 	3.45254e-18 	-8.28171e-18 	-0.153289
3.42 	3.45254e-18 	-6.87115e-18 	-0.193318
3.86 	3.45254e-18 	-6.84819e-18 	-0.152007
4.3 	3.45254e-18 	-6.82504e-18 	-0.100365
4.74 	3.45254e-18 	-5.41391e-18 	-0.0858978
5.18 	3.45254e-18 	-2.61482e-18 	-0.121649
5.62 	3.45254e-18 	-1.2033e-18 	-0.137643
6.06 	3.45254e-18 	-1.17937e-18 	-0.117374
6.5 	3.45254e-18 	-1.15524e-18 	-0.0836064
