1.275 	2.15223e-18 	-2.76991e-20 	-0.148524 	0.00432087 	-2.72617e-22
1.825 	2.15223e-18 	-1.39322e-20 	-0.309743 	0.00271883 	3.85517e-21
2.375 	2.15223e-18 	1.38775e-18 	-0.444164 	0.00327905 	-2.01222e-21
2.925 	2.15223e-18 	2.78958e-18 	-0.481909 	0.0017675 	1.8695e-22
3.475 	2.15223e-18 	4.53849e-18 	-0.29952 	0.000791197 	-8.63303e-22
4.025 	2.15223e-18 	6.28755e-18 	-0.243917 	-0.00184898 	-6.63996e-23
4.575 	2.15223e-18 	6.30203e-18 	-0.0777127 	-0.00604269 	9.10741e-22
5.125 	2.15223e-18 	6.31666e-18 	0.0109079 	-0.00766843 	-4.53623e-22
5.675 	2.15223e-18 	6.33144e-18 	0.139109 	-0.0080894 	-2.25492e-23
6.225 	2.15223e-18 	4.61166e-18 	0.235449 	-0.00627275 	5.19268e-23
