1.275 	2.15223e-18 	-2.76991e-20 	-0.122314 	0.00449767 	-2.71437e-22
1.825 	2.15223e-18 	-1.39322e-20 	-0.261813 	-0.107254 	3.74284e-21
2.375 	2.15223e-18 	1.38775e-18 	-0.244696 	-0.228937 	-1.64846e-21
2.925 	2.15223e-18 	2.78958e-18 	-0.28125 	-0.0794722 	9.39427e-23
3.475 	2.15223e-18 	4.53849e-18 	-0.132734 	0.235487 	-1.40505e-21
4.025 	2.15223e-18 	6.28755e-18 	-0.230972 	0.420649 	-9.80895e-23
4.575 	2.15223e-18 	6.30203e-18 	-0.0523504 	0.323592 	1.90451e-21
5.125 	2.15223e-18 	6.31666e-18 	0.206764 	0.0302399 	-1.84716e-21
5.675 	2.15223e-18 	6.33144e-18 	0.393418 	-0.211186 	-3.50836e-22
6.225 	2.15223e-18 	4.61166e-18 	0.360346 	-0.3288 	-5.02278e-22
