1.275 	2.15223e-18 	-2.76991e-20 	-0.118765 	-0.419266 	-4.16077e-22
1.825 	2.15223e-18 	-1.39322e-20 	0.141826 	-0.0794195 	5.30016e-21
2.375 	2.15223e-18 	1.38775e-18 	0.740537 	0.383956 	-2.60382e-21
2.925 	2.15223e-18 	2.78958e-18 	0.545461 	0.632988 	-4.84066e-23
3.475 	2.15223e-18 	4.53849e-18 	0.543123 	0.490224 	-1.14045e-22
4.025 	2.15223e-18 	6.28755e-18 	0.840277 	-0.0224078 	-1.62465e-22
4.575 	2.15223e-18 	6.30203e-18 	1.01139 	-0.376671 	1.65413e-21
5.125 	2.15223e-18 	6.31666e-18 	0.907771 	-0.633791 	-1.24921e-21
5.675 	2.15223e-18 	6.33144e-18 	0.923775 	-0.454418 	-1.27177e-22
6.225 	2.15223e-18 	4.61166e-18 	1.00432 	-0.168539 	-5.76134e-22
