1.22 	3.45254e-18 	-6.98323e-18 	0.0766062 	-0.182578 	-8.16546e-22
1.66 	3.45254e-18 	-6.96118e-18 	0.408416 	0.340926 	-6.98977e-23
2.1 	3.45254e-18 	-6.93894e-18 	0.487512 	0.712761 	-1.42903e-21
2.54 	3.45254e-18 	-8.30431e-18 	0.299214 	0.629889 	6.69679e-23
2.98 	3.45254e-18 	-8.28171e-18 	0.715626 	0.0139812 	8.41085e-22
3.42 	3.45254e-18 	-6.87115e-18 	0.927732 	-0.386699 	1.02646e-21
3.86 	3.45254e-18 	-6.84819e-18 	0.908686 	-0.6259 	1.90915e-22
4.3 	3.45254e-18 	-6.82504e-18 	0.832364 	-0.654119 	5.3115e-22
4.74 	3.45254e-18 	-5.41391e-18 	0.896032 	-0.349272 	-3.99244e-22
5.18 	3.45254e-18 	-2.61482e-18 	1.02552 	-0.0199875 	-3.5838e-22
5.62 	3.45254e-18 	-1.2033e-18 	1.05874 	0.318855 	1.94159e-22
6.06 	3.45254e-18 	-1.17937e-18 	1.01958 	0.497172 	4.8127e-22
6.5 	3.45254e-18 	-1.15524e-18 	0.959813 	0.556879 	-2.27209e-22
