1.275 	2.15223e-18 	-2.76991e-20 	-0.0301001 	-0.0563962 	-4.61408e-22
1.825 	2.15223e-18 	-1.39322e-20 	0.101204 	0.425062 	5.71347e-21
2.375 	2.15223e-18 	1.38775e-18 	-0.161352 	0.599672 	-1.85307e-21
2.925 	2.15223e-18 	2.78958e-18 	0.548521 	0.16512 	-2.85942e-22
3.475 	2.15223e-18 	4.53849e-18 	0.885466 	-0.38614 	-1.05838e-21
4.025 	2.15223e-18 	6.28755e-18 	0.851881 	-0.547468 	4.64386e-23
4.575 	2.15223e-18 	6.30203e-18 	0.833486 	-0.563417 	8.48263e-22
5.125 	2.15223e-18 	6.31666e-18 	0.942566 	-0.248899 	-1.1305e-21
5.675 	2.15223e-18 	6.33144e-18 	1.04568 	0.211857 	-4.37418e-22
6.225 	2.15223e-18 	4.61166e-18 	1.01758 	0.369174 	-6.69462e-22
