1.22 	3.45254e-18 	-6.98323e-18 	-0.115491 	-0.0214075 	-8.69731e-22
1.66 	3.45254e-18 	-6.96118e-18 	-0.229718 	0.0212896 	-4.41192e-23
2.1 	3.45254e-18 	-6.93894e-18 	-0.230103 	0.216574 	-2.33949e-21
2.54 	3.45254e-18 	-8.30431e-18 	-0.281457 	0.342439 	5.60743e-25
2.98 	3.45254e-18 	-8.28171e-18 	-0.0854487 	0.142833 	2.72272e-21
3.42 	3.45254e-18 	-6.87115e-18 	0.0507253 	-0.207749 	2.98012e-21
3.86 	3.45254e-18 	-6.84819e-18 	0.0658498 	-0.445358 	5.49482e-22
4.3 	3.45254e-18 	-6.82504e-18 	-0.0664431 	-0.532793 	1.94212e-21
4.74 	3.45254e-18 	-5.41391e-18 	0.0290624 	-0.375857 	-1.28126e-21
5.18 	3.45254e-18 	-2.61482e-18 	0.223454 	-0.0542999 	-8.4959e-22
5.62 	3.45254e-18 	-1.2033e-18 	0.35078 	0.195314 	4.02549e-22
6.06 	3.45254e-18 	-1.17937e-18 	0.414301 	0.339498 	1.03032e-21
6.5 	3.45254e-18 	-1.15524e-18 	0.364826 	0.41773 	-3.96818e-22
