1.22 	3.45254e-18 	-6.98323e-18 	-0.22802 	0.00837269 	-5.14019e-22
1.66 	3.45254e-18 	-6.96118e-18 	-0.488062 	0.00605268 	-2.77375e-23
2.1 	3.45254e-18 	-6.93894e-18 	-0.521169 	0.00030178 	-1.74277e-21
2.54 	3.45254e-18 	-8.30431e-18 	-0.50771 	-0.00607318 	-3.74127e-23
2.98 	3.45254e-18 	-8.28171e-18 	-0.251077 	-0.00803386 	7.10718e-22
3.42 	3.45254e-18 	-6.87115e-18 	-0.130237 	-0.00665202 	3.56066e-22
3.86 	3.45254e-18 	-6.84819e-18 	0.0832892 	-0.00638219 	1.03498e-23
4.3 	3.45254e-18 	-6.82504e-18 	0.227906 	-0.00487707 	-2.23787e-22
4.74 	3.45254e-18 	-5.41391e-18 	0.375684 	-0.00390096 	1.90425e-22
5.18 	3.45254e-18 	-2.61482e-18 	0.481912 	-0.002883 	1.3194e-22
5.62 	3.45254e-18 	-1.2033e-18 	0.570421 	-0.00224726 	-6.09954e-23
6.06 	3.45254e-18 	-1.17937e-18 	0.638299 	-0.00181872 	-1.76353e-22
6.5 	3.45254e-18 	-1.15524e-18 	0.694853 	-0.00155702 	9.08588e-23
