1.22 	3.45254e-18 	-6.98323e-18 	-0.448297
1.66 	3.45254e-18 	-6.96118e-18 	-0.377815
2.1 	3.45254e-18 	-6.93894e-18 	-0.445247
2.54 	3.45254e-18 	-8.30431e-18 	-0.242363
2.98 	3.45254e-18 	-8.28171e-18 	-0.135611
3.42 	3.45254e-18 	-6.87115e-18 	-0.100973
3.86 	3.45254e-18 	-6.84819e-18 	-0.166277
4.3 	3.45254e-18 	-6.82504e-18 	-0.169197
4.74 	3.45254e-18 	-5.41391e-18 	-0.111213
5.18 	3.45254e-18 	-2.61482e-18 	-0.0842869
5.62 	3.45254e-18 	-1.2033e-18 	-0.0894381
6.06 	3.45254e-18 	-1.17937e-18 	-0.12588
6.5 	3.45254e-18 	-1.15524e-18 	-0.116774
