1.22 	3.45254e-18 	-6.98323e-18 	0.0490247 	-0.47308 	-7.25539e-22
1.66 	3.45254e-18 	-6.96118e-18 	-0.356769 	-0.577859 	-4.66181e-23
2.1 	3.45254e-18 	-6.93894e-18 	0.518949 	-0.0180572 	-1.3123e-21
2.54 	3.45254e-18 	-8.30431e-18 	0.760372 	0.461976 	-3.44169e-23
2.98 	3.45254e-18 	-8.28171e-18 	0.754828 	0.660115 	7.73756e-22
3.42 	3.45254e-18 	-6.87115e-18 	0.686205 	0.640029 	5.18707e-22
3.86 	3.45254e-18 	-6.84819e-18 	0.820862 	0.270379 	1.34447e-22
4.3 	3.45254e-18 	-6.82504e-18 	0.988742 	-0.196561 	9.83979e-22
4.74 	3.45254e-18 	-5.41391e-18 	1.0332 	-0.421674 	-6.00609e-22
5.18 	3.45254e-18 	-2.61482e-18 	0.965606 	-0.575901 	-2.90545e-22
5.62 	3.45254e-18 	-1.2033e-18 	0.929139 	-0.58693 	1.21301e-22
6.06 	3.45254e-18 	-1.17937e-18 	1.00694 	-0.245826 	4.16718e-22
6.5 	3.45254e-18 	-1.15524e-18 	1.04812 	-0.00562548 	-3.2932e-22
