1.22 	3.45254e-18 	-6.98323e-18 	-0.439984
1.66 	3.45254e-18 	-6.96118e-18 	-0.201844
2.1 	3.45254e-18 	-6.93894e-18 	-0.0391332
2.54 	3.45254e-18 	-8.30431e-18 	0.0533886
2.98 	3.45254e-18 	-8.28171e-18 	0.0564137
3.42 	3.45254e-18 	-6.87115e-18 	0.0565851
3.86 	3.45254e-18 	-6.84819e-18 	0.0415475
4.3 	3.45254e-18 	-6.82504e-18 	0.0327791
4.74 	3.45254e-18 	-5.41391e-18 	0.0242358
5.18 	3.45254e-18 	-2.61482e-18 	0.0183101
5.62 	3.45254e-18 	-1.2033e-18 	0.0138448
6.06 	3.45254e-18 	-1.17937e-18 	0.0106898
6.5 	3.45254e-18 	-1.15524e-18 	0.00835454
