1.22 	3.45254e-18 	-6.98323e-18 	-0.317826 	-0.00680491 	-5.53633e-22
1.66 	3.45254e-18 	-6.96118e-18 	-0.0136298 	-0.0143793 	-3.17601e-23
2.1 	3.45254e-18 	-6.93894e-18 	0.412299 	-0.0110138 	1.08705e-22
2.54 	3.45254e-18 	-8.30431e-18 	0.611264 	-0.00667308 	2.63928e-23
2.98 	3.45254e-18 	-8.28171e-18 	0.776881 	-0.00420489 	-1.91699e-22
3.42 	3.45254e-18 	-6.87115e-18 	0.859612 	-0.00235857 	-1.97665e-22
3.86 	3.45254e-18 	-6.84819e-18 	0.912015 	-0.0013595 	-3.16551e-23
4.3 	3.45254e-18 	-6.82504e-18 	0.941116 	-0.000789751 	-1.06895e-22
4.74 	3.45254e-18 	-5.41391e-18 	0.959214 	-0.000477362 	5.47855e-23
5.18 	3.45254e-18 	-2.61482e-18 	0.970412 	-0.000299557 	2.56458e-23
5.62 	3.45254e-18 	-1.2033e-18 	0.977814 	-0.000198031 	-1.03232e-23
6.06 	3.45254e-18 	-1.17937e-18 	0.982909 	-0.000136952 	-2.56145e-23
6.5 	3.45254e-18 	-1.15524e-18 	0.986581 	-9.90444e-05 	1.1846e-23
