1.22 	3.45254e-18 	-6.98323e-18 	0.0787356 	-0.442342 	-7.39397e-22
1.66 	3.45254e-18 	-6.96118e-18 	-0.36636 	-0.610412 	-4.97042e-23
2.1 	3.45254e-18 	-6.93894e-18 	0.484501 	-0.0918195 	-1.25906e-21
2.54 	3.45254e-18 	-8.30431e-18 	0.749614 	0.419774 	-3.63718e-23
2.98 	3.45254e-18 	-8.28171e-18 	0.779194 	0.657757 	8.82669e-22
3.42 	3.45254e-18 	-6.87115e-18 	0.687548 	0.669017 	5.54749e-22
3.86 	3.45254e-18 	-6.84819e-18 	0.821859 	0.292853 	1.41607e-22
4.3 	3.45254e-18 	-6.82504e-18 	0.983103 	-0.177915 	1.03813e-21
4.74 	3.45254e-18 	-5.41391e-18 	1.03232 	-0.435304 	-6.55826e-22
5.18 	3.45254e-18 	-2.61482e-18 	0.951219 	-0.617171 	-3.13601e-22
5.62 	3.45254e-18 	-1.2033e-18 	0.939556 	-0.568964 	1.33552e-22
6.06 	3.45254e-18 	-1.17937e-18 	1.02072 	-0.222123 	4.98555e-22
6.5 	3.45254e-18 	-1.15524e-18 	1.05837 	0.04686 	-3.90679e-22
