1.275 	2.15223e-18 	-2.76991e-20 	-0.145434 	0.0048305 	-2.64063e-22
1.825 	2.15223e-18 	-1.39322e-20 	-0.27466 	0.00767368 	3.59504e-21
2.375 	2.15223e-18 	1.38775e-18 	-0.403971 	0.0115939 	-1.85333e-21
2.925 	2.15223e-18 	2.78958e-18 	-0.474251 	0.00169441 	1.9089e-22
3.475 	2.15223e-18 	4.53849e-18 	-0.33749 	-0.00979943 	-1.01378e-21
4.025 	2.15223e-18 	6.28755e-18 	-0.282703 	-0.0146891 	-8.24821e-23
4.575 	2.15223e-18 	6.30203e-18 	-0.128691 	-0.0142231 	1.14228e-21
5.125 	2.15223e-18 	6.31666e-18 	-0.0499082 	-0.0076203 	-6.95622e-22
5.675 	2.15223e-18 	6.33144e-18 	0.0694821 	-0.00105097 	-6.43178e-23
6.225 	2.15223e-18 	4.61166e-18 	0.158573 	0.00446128 	-3.41693e-23
