1.275 	2.15223e-18 	-2.76991e-20 	-0.115437 	-0.458149 	-4.12069e-22
1.825 	2.15223e-18 	-1.39322e-20 	0.0951814 	-0.175944 	4.82312e-21
2.375 	2.15223e-18 	1.38775e-18 	0.742202 	0.326055 	-2.55134e-21
2.925 	2.15223e-18 	2.78958e-18 	0.672214 	0.611777 	9.44663e-24
3.475 	2.15223e-18 	4.53849e-18 	0.563092 	0.573915 	-1.59947e-22
4.025 	2.15223e-18 	6.28755e-18 	0.821231 	0.0830629 	-1.24077e-22
4.575 	2.15223e-18 	6.30203e-18 	1.00533 	-0.33478 	1.86386e-21
5.125 	2.15223e-18 	6.31666e-18 	0.917116 	-0.623191 	-1.43224e-21
5.675 	2.15223e-18 	6.33144e-18 	0.919945 	-0.497854 	-1.45174e-22
6.225 	2.15223e-18 	4.61166e-18 	1.00261 	-0.230132 	-5.97625e-22
