1.275 	2.15223e-18 	-2.76991e-20 	-0.150583 	0.00657432 	-2.79862e-22
1.825 	2.15223e-18 	-1.39322e-20 	-0.351734 	0.00739743 	4.14381e-21
2.375 	2.15223e-18 	1.38775e-18 	-0.458111 	0.00384421 	-2.10408e-21
2.925 	2.15223e-18 	2.78958e-18 	-0.479885 	-0.0054365 	1.84687e-22
3.475 	2.15223e-18 	4.53849e-18 	-0.266219 	-0.00867269 	-7.50017e-22
4.025 	2.15223e-18 	6.28755e-18 	-0.209639 	-0.00677878 	-4.04686e-23
4.575 	2.15223e-18 	6.30203e-18 	-0.0300988 	-0.00561946 	6.85876e-22
5.125 	2.15223e-18 	6.31666e-18 	0.0680764 	-0.00298455 	-2.19376e-22
5.675 	2.15223e-18 	6.33144e-18 	0.202498 	-0.00196417 	1.3635e-23
6.225 	2.15223e-18 	4.61166e-18 	0.304039 	-0.00121248 	1.18599e-22
